name,long,lat
Starbucks,-122.06622,37.588188
Starbucks,-122.069176,37.5992
Starbucks,-122.019736,37.58754800000001
Starbucks Coffee,77.58024,13.0090234
Starbucks Coffee House,77.6134972,12.9351626
Starbucks Coffee,77.6073627,12.9745337
Starbucks,77.5709217,12.9916847
Starbucks,77.5551596,13.0111922
Starbucks Coffee,77.64164339999999,12.9656423
Starbucks Coffee,77.6184068,12.9723719
Starbucks Coffee,77.6107488,12.9824544
Starbucks Vittal Mallya Road,77.5980593,12.9712028
Starbucks Coffee,77.58392040000001,12.924587
Coffee Day Fresh & Ground,77.5678365,12.9324725
Bookworm,77.60714200000001,12.97442
Steaming Mugs,77.580109,12.953416
Starbucks,-71.2476721,42.3483974
Starbucks,-71.25646929999999,42.325457
Starbucks,-71.21441,42.309545
Starbucks,-71.2302253,42.3264288
Starbucks,-71.235089,42.29325100000001
Starbucks,-71.2951989,42.2974089
Starbucks,-71.29641,42.2959935
Starbucks,-71.194979,42.33024
Starbucks,-71.207597,42.35040499999999
Starbucks,-71.1853367,42.3589952
Starbucks,-71.14026199999999,42.656387
Starbucks,-71.115156,42.665875
Starbucks,-71.1460223,42.6875023
Starbucks,-122.434666,37.761019
Starbucks,-122.4074322,37.7872876
Starbucks,-122.404304,37.792846
Starbucks,-122.430395,37.797644
Starbucks,-122.453194,37.786261
Starbucks,-122.38783,37.741198
Starbucks,-122.4076337,37.7841086
Starbucks Reserve,-122.395103,37.791511
Starbucks,-122.438964,37.74359
Starbucks,-122.4104227,37.7629128
Starbucks,-122.431519,37.78273799999999
Starbucks,-122.420425,37.806565
Starbucks,-122.403458,37.770242
Starbucks,-122.4034908,37.7658845
Starbucks,-122.393893,37.767102
Starbucks,-122.393641,37.777035
Starbucks,-122.4034092,37.7884614
Starbucks,-122.431709,37.751341
